id,genotype,sleep_fraction_day,sleep_fraction_night,latency_to_longest_bout_night,mean_bout_length_night,n_bouts_night,morning_anticipation,velocity_if_awake,total_distance
2020-06-12_10-40-22_129bbd|03,Coq2KO_+,0.532962983957826,0.53645538042862,473.625,23.7321832579186,16.75,39.3435799498012,11.0750972910893,78.9316259120497
2020-06-12_10-40-22_129bbd|04,Coq2KO_+,0.458023921546398,0.475283446712018,329.583333333333,18.5704909531664,19.75,11.6799073545915,7.18165306874265,61.6558655325613
2020-06-12_10-40-22_129bbd|05,Coq2KO_+,0.617482002154073,0.600680272108844,362.416666666667,22.4647950089127,19.5,33.2595694219503,9.45438170568961,64.5968654409171
2020-06-12_10-40-22_129bbd|06,Coq2KO_+,0.552746442945411,0.636337868480726,240.333333333333,28.1681385779683,16.75,22.2279488783489,9.44042674402847,67.252414522086
2020-06-12_10-40-22_129bbd|07,Coq2KO_+,0.647412278215521,0.666515477945345,205.5,20.9713541666667,24,36.776510765729,10.1391725961367,62.8218068881036
2020-06-12_10-40-22_129bbd|08,Coq2KO_+,0.425769514199875,0.616758319632632,243.208333333333,18.4565384615385,24.25,40.241194660408,12.4213903657243,94.0706376243623
2020-06-12_10-40-22_129bbd|09,Coq2KO_+,0.448614024148291,0.610840231318744,411.875,15.3498345524208,29,41.1787628229279,9.25280884549867,66.2859181501986
2020-06-12_10-40-22_129bbd|10,Coq2KO_+,0.676548948472309,0.645011337868481,89.2083333333333,20.1066056092324,23.25,34.2684118293802,9.85498940399552,58.1323632966717
2020-06-12_10-40-32_110bbd|11,ATP6AP2 KO_+,0.520945524630123,0.715759637188209,165.666666666667,21.466973912072,25,57.2457770028058,9.85861684792032,68.1832373129008
2020-06-12_10-40-32_110bbd|12,ATP6AP2 KO_+,0.552406326171986,0.715079365079365,304.166666666667,17.1125492971989,30.5,61.1372083201804,9.10557703090697,55.6111210709798
2020-06-12_10-40-32_110bbd|13,ATP6AP2 KO_+,0.341363868261436,0.377891156462585,339.666666666667,13.8018308080808,19.5,24.538606226773,8.10926063552338,73.4885988994313
2020-06-12_10-40-32_110bbd|14,ATP6AP2 KO_+,0.354571736296128,0.6609410430839,294.583333333333,16.3051084451947,29.25,17.8325585075036,8.95659808390466,69.5731098323132
2020-06-12_10-40-32_110bbd|15,ATP6AP2 KO_+,0.225043931749901,0.477891156462585,239.75,11.9174127144137,29.5,45.0204560954343,9.16934527820339,70.6551371049079
2020-06-12_10-40-32_110bbd|16,ATP6AP2 KO_+,0.291175297669914,0.388548752834467,238.958333333333,12.8209542809085,22.25,15.9849757652296,9.97194629151635,83.5824024258347
2020-06-12_10-40-32_110bbd|17,ATP6AP2 KO_+,0.373391531092342,0.609750566893424,122.625,17.3834698188147,25.75,57.3981169656554,9.2975028166983,75.6167146435469
2020-06-12_10-40-32_110bbd|18,ATP6AP2 KO_+,0.446119834476504,0.531916099773243,360.166666666667,14.9069174481387,26.5,6.75429000580892,9.58239744248644,68.4780165198691
2020-06-12_10-40-32_110bbd|19,ATP6AP2 KO_+,0.190068590215974,0.484863945578231,196.625,15.8048654244306,22,21.2722045034302,6.41349000370902,62.7696578578825
2020-06-12_10-40-32_110bbd|20,ATP6AP2 KO_+,0.347656028569809,0.478798185941043,259,11.7030078160296,30.25,18.4184505261178,9.10068056312984,79.4906976528679
2020-06-12_10-44-08_123bbd|11,eIF4G1KO_+,0.443342214160195,0.573785361981972,369.916666666667,15.6701008787934,27,33.5426539263125,10.2562551930608,74.5976440735819
2020-06-12_10-44-08_123bbd|12,eIF4G1KO_+,0.516694064962304,0.52633369238619,343.375,18.9515168128655,21,65.1571036440281,10.2858286105853,82.9435740690435
2020-06-12_10-44-08_123bbd|13,eIF4G1KO_+,0.47843092795193,0.742048868983502,332.583333333333,24.7896643783372,22,35.5315762668704,7.97335313998191,51.5548231898228
2020-06-12_10-44-08_123bbd|14,eIF4G1KO_+,0.343631313417607,0.586484494585861,331.291666666667,14.8576419589351,29.75,40.949581292574,8.84876138728485,72.2703030106429
2020-06-12_10-44-08_123bbd|15,eIF4G1KO_+,0.335168265138187,0.526050229604853,193.458333333333,13.9376984126984,27.75,41.7918042317529,9.2346053187938,71.0051018405735
2020-06-12_10-44-08_123bbd|16,eIF4G1KO_+,0.323337679269883,0.459209705765633,531.791666666667,11.8718253968254,28.5,39.5699132545003,9.34956996025732,81.9611707040725
2020-06-12_10-44-08_123bbd|17,eIF4G1KO_+,0.463749220565728,0.591189976756052,335.958333333333,14.2500454237216,30.75,43.0085859355263,9.62967175542642,64.7799755359285
2020-06-12_10-44-08_123bbd|18,eIF4G1KO_+,0.268805623263987,0.615227620613413,403.083333333333,20.2604365079365,22.25,33.72494331065,11.4473606948695,84.9098831914714
2020-06-12_10-44-08_123bbd|19,eIF4G1KO_+,0.29267048353268,0.412665117070129,538.041666666667,9.96233502068742,30.25,48.494803090961,11.5168979560603,80.1423704810232
2020-06-12_10-44-08_123bbd|20,eIF4G1KO_+,0.306955388016552,0.513237711888429,261.666666666667,12.6254091185395,30,23.6100418156509,8.35053208773627,66.1692066288716
2020-06-19_11-29-57_102bbd|01,w1118,0.303245205945762,0.531916099773243,554.333333333333,12.9408339935301,31,-2.21938611070682,7.6899708507311,53.5963617048601
2020-06-19_11-29-57_102bbd|02,w1118,0.565619352147922,0.635657596371882,564.083333333333,16.4834860121957,29.25,46.6407434829733,10.6808461709996,64.4121513729247
2020-06-19_11-29-57_102bbd|03,w1118,0.277591973244147,0.503514739229025,402.291666666667,10.5974101022523,34.75,14.1983871821333,9.8370227132546,51.7331290498562
2020-06-19_11-29-57_102bbd|04,w1118,0.395463566770627,0.590702947845805,521.125,16.5594512473877,27,37.5807631532792,10.0937539899035,78.4887884821238
2020-06-19_11-29-57_102bbd|05,w1118,0.234458259325044,0.286961451247166,402.583333333333,11.6354030977193,19,30.9727093660091,11.7461526972547,116.363385747723
2020-06-19_11-29-57_102bbd|06,w1118,0.393571792982257,0.491496598639456,219,14.9160251710655,24.5,20.6122283319079,7.98070635121722,56.2229398942173
2020-06-19_11-29-57_102bbd|07,w1118,0.271809988095913,0.441439909297052,462.208333333333,11.1274676665302,27,24.8354938875626,7.03075483099513,50.8088897473057
2020-06-19_11-29-57_102bbd|08,w1118,0.513888888888889,0.591868512110727,194.416666666667,15.5429668479668,28.25,34.1493113621576,9.76507391605722,66.4629406423797
2020-06-19_11-29-57_102bbd|09,w1118,0.293877551020408,0.449603174603175,493.541666666667,16.6367223707665,21,27.3977169296191,10.4867905743544,92.1911397465781
2020-06-19_11-29-57_102bbd|10,w1118,0.433108376339817,0.514852607709751,474.25,14.5918092922403,26,23.2039137958678,6.49019519144305,52.3810740826637
2020-06-19_11-30-05_103bbd|01,w1118,0.642027095969616,0.661167800453515,235.041666666667,22.9573565323565,22.25,31.4993825332261,10.5788666797284,65.1826548143553
2020-06-19_11-30-05_103bbd|02,w1118,0.427810214840429,0.577097505668934,425.541666666667,16.1022002353524,26.5,43.065305465272,8.21155523404004,62.4770504317946
2020-06-19_11-30-05_103bbd|03,w1118,0.543109801031688,0.514965986394558,398.75,23.2783564814815,16.25,25.2021792325295,11.78782953426,95.5031339187251
2020-06-19_11-30-05_103bbd|04,w1118,0.282070177427583,0.389625850340136,362.291666666667,11.6420652173913,24.75,9.35886111048539,9.33148437118003,88.0557838453029
2020-06-19_11-30-05_103bbd|05,w1118,0.452411994784876,0.567630385487528,317.458333333333,18.5133143024447,23.25,48.727163403131,7.70009997667837,63.2249778245
2020-06-19_11-30-05_103bbd|06,w1118,0.441131455132929,0.551077097505669,392.125,16.2981646825397,25.75,52.7618838814607,9.16747721984556,65.1887450830886
2020-06-19_11-30-05_103bbd|07,w1118,0.483135876650984,0.692063492063492,410.916666666667,18.2030630815545,28,22.1685586065024,10.8220293524933,70.9924528919713
2020-06-19_11-30-05_103bbd|08,w1118,0.3941386542713,0.494274376417234,546.208333333333,12.9252645502646,27.5,37.5415164693349,7.81275250053288,58.7041536551975
2020-06-19_11-30-05_103bbd|09,w1118,0.384615384615385,0.707993197278912,412.291666666667,17.6440470643057,30.5,32.4865177570323,9.32956676009164,66.4713342480544
2020-06-19_11-30-05_103bbd|10,w1118,0.389660450087864,0.495181405895692,232.875,22.1099759201926,16.5,21.5804425946375,8.43715529887338,71.203664851438
2020-06-19_11-31-18_123bbd|11,eIF4G1KO_+,0.306105096082989,0.387244897959184,569.708333333333,13.2597188995215,20.75,17.1986606296151,9.68993782278387,97.4311151135365
2020-06-19_11-31-18_123bbd|12,eIF4G1KO_+,0.452185250269259,0.688605442176871,271.208333333333,15.0307715108812,33.5,28.3340327987858,5.74662402721451,44.6525696402348
2020-06-19_11-31-18_123bbd|14,eIF4G1KO_+,0.440677966101695,0.534410430839002,175.333333333333,15.3740673967236,27.25,4.62928283808101,5.59427199336776,50.6085360410248
2020-06-19_11-31-18_123bbd|15,eIF4G1KO_+,0.41062007148125,0.444954648526077,361.333333333333,14.0130602606058,23,21.8273198037864,5.63493124327456,54.196971792272
2020-06-19_11-31-18_123bbd|16,eIF4G1KO_+,0.316818774445893,0.299546485260771,182.416666666667,11.5734126984127,19,24.7083626231076,7.67468812681459,77.9634418153478
2020-06-19_11-31-18_123bbd|17,eIF4G1KO_+,0.413752054872173,0.614229024943311,292.875,17.2859293029767,26,9.11184100394991,7.43941602380447,60.2861186293133
2020-06-19_11-31-18_123bbd|18,eIF4G1KO_+,0.403945354571736,0.524206349206349,297.041666666667,15.3341374269006,26.25,40.5490773447361,6.98624816607243,58.599768570328
2020-06-19_11-31-18_123bbd|19,eIF4G1KO_+,0.516920809477921,0.651587301587302,339.666666666667,14.8191137566138,32.5,32.335007062411,6.51759326434335,47.821356055953
2020-06-19_11-31-18_123bbd|20,eIF4G1KO_+,0.272490221642764,0.385034013605442,489.833333333333,12.8612816764133,21.75,14.3609810074388,8.19053912074639,75.6370057535341
2020-06-19_11-31-24_124bbd|16,Loqs_+,0.414885777450258,0.506462585034014,334,16.061137718178,23.5,19.2174673686504,8.58573681134605,71.6265386369828
2020-06-19_11-31-24_124bbd|17,Loqs_+,0.417663397766567,0.615249433106576,195,16.8115763546798,27,30.5036169099422,9.22927246775899,67.5620092389448
2020-06-19_11-31-24_124bbd|18,Loqs_+,0.341307182132532,0.445861678004535,406.666666666667,12.2020202020202,27.25,24.0003081404082,9.01086014077289,84.5488353989972
2020-06-19_11-31-24_124bbd|19,Loqs_+,0.380533983334278,0.281746031746032,266.625,14.914106267507,14.25,24.2072492938899,10.6244707629657,114.425584571679
2020-06-19_11-31-24_124bbd|20,Loqs_+,0.43115469644578,0.564455782312925,360.291666666667,12.3286715191127,33.25,31.548540438049,7.85900145608455,56.1477306259899
2020-06-19_11-31-28_125bbd|01,Loqs_+,0.52916501332124,0.512018140589569,413.791666666667,17.4083064627973,21.5,34.4166060432473,8.98956512257563,69.1923604797657
2020-06-19_11-31-28_125bbd|02,Loqs_+,0.496740547588005,0.553684807256236,361.208333333333,18.2381760044666,23,62.3591027881019,9.6407061790314,71.4700313574658
2020-06-19_11-31-28_125bbd|03,Loqs_+,0.481662037299473,0.549124100005669,199.833333333333,16.9153597851424,24,24.7239738126443,8.3234198952826,69.1124753791682
2020-06-19_11-31-28_125bbd|04,Loqs_+,0.401677909415566,0.431575963718821,360.625,12.4234594739667,25.5,51.8960422086712,9.44398423887248,81.0264418218872
2020-06-19_11-31-28_125bbd|05,Loqs_+,0.338472875687319,0.527097505668934,505.958333333333,14.465807657844,26.75,32.3263133438225,9.12295283657801,75.7165329464231
2020-06-19_11-31-28_125bbd|06,Loqs_+,0.483362621166601,0.443934240362812,221.333333333333,12.5901675485009,26.25,25.2712740315322,9.92040189840456,80.6491189259003
2020-06-19_11-31-28_125bbd|08,Loqs_+,0.501842299189388,0.632142857142857,369.041666666667,24.8982843137255,18.75,60.5965809866911,8.80845564641028,60.4157058359799
2020-06-19_11-31-28_125bbd|09,Loqs_+,0.474179468284111,0.441439909297052,300.791666666667,17.6566215731144,18.75,49.7333310465756,8.87273584233318,82.1064820499249
2020-06-19_11-31-28_125bbd|10,Loqs_+,0.408026755852843,0.39937641723356,188.833333333333,15.3852083333333,19.25,49.4165643582451,8.59843813390382,79.2454482351867
2020-06-19_11-31-41_129bbd|01,Loqs_+,0.434669236437844,0.481689342403628,267.333333333333,15.6537238325282,22.25,39.0029067320984,7.06419675455215,59.4233977390567
2020-06-19_11-31-41_129bbd|02,Loqs_+,0.389206961056629,0.450736961451247,372.25,15.5168856079981,21,49.1754966317737,9.51340090729097,76.892703538856
2020-06-19_11-31-41_129bbd|03,Loqs_+,0.613570659259679,0.674471341912807,246.5,17.127141930187,29,61.4173383463941,8.16673370424256,46.1392959826571
2020-06-19_11-31-41_129bbd|04,Loqs_+,0.524290006235474,0.655839002267574,265.625,18.9914209401709,25,61.9889479246863,9.6523892831075,60.5256429476878
2020-06-19_11-31-41_129bbd|05,Loqs_+,0.485800124709484,0.389795918367347,213.166666666667,18.1746980042017,15.75,31.7676492031669,9.35339174233185,80.3074128680541
2020-06-19_11-31-41_129bbd|06,Loqs_+,0.493566124369367,0.522108843537415,305.333333333333,17.6910716700473,22.75,43.1692610946225,8.03117944236821,58.7638095337944
2020-06-19_11-31-41_129bbd|07,Loqs_+,0.470551556034238,0.601927437641724,257.166666666667,15.6809027777778,28,48.8759861586996,10.6229803597828,78.9559958752196
2020-06-19_11-31-41_129bbd|08,Loqs_+,0.411371237458194,0.402267573696145,281.833333333333,15.0261933056051,20.25,38.9706119225093,9.39471400765784,84.8215349335049
2020-06-19_11-31-41_129bbd|09,Loqs_+,0.512102488521059,0.481065759637188,144.583333333333,17.1156798245614,20.75,33.4485641122636,10.0553436937392,78.5996949283558
2020-06-19_11-31-41_129bbd|10,Loqs_+,0.459214330253387,0.503741496598639,260.583333333333,17.1507211538462,22.25,65.1933571875755,8.80758024949109,73.8526498918611
2020-06-26_11-01-07_102bbd|01,w1118,0.472365512159175,0.832142857142857,383.875,22.0880078933747,27.75,9.21458082317979,7.19074582422751,43.2828457717941
2020-06-26_11-01-07_102bbd|02,w1118,0.494473102431835,0.659807256235828,252.291666666667,18.9924776785714,26.25,29.9846183943593,9.57500719817345,58.7562017154672
2020-06-26_11-01-07_102bbd|03,w1118,0.245054135253104,0.441609977324263,240.875,12.6408519137867,26,34.7886342456568,7.85730368424671,61.4255785565421
2020-06-26_11-01-07_102bbd|04,w1118,0.242106456550082,0.305668934240363,350.083333333333,10.4520637408568,22.5,45.6533618172757,7.03889125338895,63.8854220316635
2020-06-26_11-01-07_102bbd|06,w1118,0.546114165863613,0.561678004535147,247.541666666667,15.802398989899,26.5,63.9094484247944,8.8869190269276,64.641935504821
2020-06-26_11-01-07_102bbd|07,w1118,0.571282807097103,0.57562358276644,143.25,21.9877757352941,19.25,66.1596165067336,9.39230695786772,65.5647946729451
2020-06-26_11-01-07_102bbd|08,w1118,0.514143189161612,0.669954648526077,398.333333333333,22.0299245313547,23.5,45.7900576052948,9.79106697369736,62.1088853381413
2020-06-26_11-01-07_102bbd|09,w1118,0.614307578935435,0.586167800453515,351.083333333333,21.710445094217,20.75,44.9694830319447,7.14560129187615,49.5814704523763
2020-06-26_11-01-07_102bbd|10,w1118,0.533983334278102,0.765532879818594,275.208333333333,30.9876052323103,18.25,52.6333098737254,9.28449183718004,61.714023158439
2020-06-26_11-01-10_103bbd|01,w1118,0.33994671503883,0.50952380952381,312.541666666667,12.6286220002618,29.25,46.4068326555169,9.12674593303723,77.7337776923112
2020-06-26_11-01-10_103bbd|02,w1118,0.545717362961283,0.43781179138322,276.291666666667,19.6402256406949,16.75,50.5510153303704,11.1116639796484,92.8084150251073
2020-06-26_11-01-10_103bbd|03,w1118,0.422708463239045,0.529138321995465,160.375,12.9096001221001,30,35.1062848053645,11.4425716772126,63.1513150186097
2020-06-26_11-01-10_103bbd|04,w1118,0.391247661697183,0.648242630385488,465.791666666667,15.0942491737653,31,39.9521666899875,8.42143924039626,61.9261254367563
2020-06-26_11-01-10_103bbd|05,w1118,0.537611246527975,0.680767254666895,494.541666666667,20.9983072483073,23.25,48.0249816157708,8.45671742891715,56.427093541999
2020-06-26_11-01-10_103bbd|06,w1118,0.493112635338133,0.600566893424036,457.083333333333,19.9726880607315,21.75,25.2595391423287,7.94854509243442,58.858093756802
2020-06-26_11-01-10_103bbd|07,w1118,0.393968595884587,0.602947845804989,241.583333333333,17.31503287708,25.5,18.7512648054099,10.5356375279758,75.547705976949
2020-06-26_11-01-10_103bbd|09,w1118,0.295788220622414,0.468140589569161,295.75,11.9312375992064,28.25,31.8351547394541,19.3311809649072,65.2774809430579
2020-06-26_11-01-10_103bbd|10,w1118,0.278442265177711,0.482936507936508,241.166666666667,14.8534027777778,23.5,33.790326359187,10.0296095541449,76.9507171447319
2020-06-26_11-02-13_127bbd|04,Loqs_+,0.347882773085426,0.534807256235828,162.875,13.7392542722734,29,40.5427111786095,9.08471694690629,66.1606280781792
2020-06-26_11-02-13_127bbd|05,Loqs_+,0.531262400090698,0.613378684807256,315.583333333333,17.9787439613527,25.25,36.6547275407901,9.70417107952239,64.3142476937827
2020-06-26_11-02-13_127bbd|06,Loqs_+,0.412108157133949,0.485827664399093,413.791666666667,12.1355558311287,29.25,39.8282853303135,7.20499292634318,55.1945126566546
2020-06-26_11-02-13_127bbd|07,Loqs_+,0.360863896604501,0.528344671201814,459.791666666667,15.9780844155844,24.75,28.7909426876059,9.85225037566942,73.7102296888204
2020-06-26_11-02-13_127bbd|08,Loqs_+,0.530242049770421,0.257199546485261,353.625,9.33595328282828,19.25,24.868451994358,9.51587439997181,70.5446089444762
2020-06-26_11-02-13_127bbd|09,Loqs_+,0.381951136556885,0.507709750566893,316.333333333333,14.6533563366458,25.75,51.5637472019417,10.825297571266,71.6971108621625
2020-06-26_11-02-13_127bbd|10,Loqs_+,0.37390170625248,0.589285714285714,206.875,14.978633252818,30,34.6074513126872,10.3364341512032,72.5444244675267
2020-06-26_11-02-18_128bbd|01,Loqs_+,0.325661810554957,0.48047229791099,209.333333333333,15.0568193912303,23.5,11.5094480916307,5.13001515253293,62.817546130345
2020-06-26_11-02-18_128bbd|02,Loqs_+,0.526274020747123,0.659183673469388,557.916666666667,18.5811191916283,27.25,48.10673699648,8.22108003344689,79.4987052678796
2020-06-26_11-02-18_128bbd|03,Loqs_+,0.131851935831302,0.447732426303855,443.541666666667,14.9479017494054,22.5,23.4702801328101,6.34739984640804,82.1807388375031
2020-06-26_11-02-18_128bbd|05,Loqs_+,0.5872116093192,0.647222222222222,195,20.062700617284,24,66.4539370961093,6.46355191714807,61.5561357954677
2020-06-26_11-02-18_128bbd|06,Loqs_+,0.585284280936455,0.655272108843537,172.958333333333,17.2249469759168,27.75,69.85169572378,7.4303837187025,69.2371316955583
2020-06-26_11-02-18_128bbd|07,Loqs_+,0.464429454112579,0.425056689342404,376.958333333333,13.2834817037183,25.25,58.134595285641,8.40655317057193,86.5888941338703
2020-06-26_11-02-18_128bbd|08,Loqs_+,0.430134346125503,0.555612244897959,296.916666666667,21.8823644077514,19.5,37.1284270811306,6.77680906251522,74.7955200145266
2020-06-26_11-02-18_128bbd|09,Loqs_+,0.352020860495437,0.582256235827664,450.458333333333,17.2868329124579,24.5,13.4518987042682,8.48896482309576,95.0461136317495
2020-06-26_11-02-18_128bbd|10,Loqs_+,0.553483362621167,0.666780045351474,254.333333333333,22.2196178398896,22.25,42.2218771850519,8.96540586818823,79.8499219521657
2020-06-26_11-03-14_101bbd|01,w1118,0.416983164219715,0.531009070294785,360.708333333333,14.0235828369162,27.75,44.3039539128424,11.6599942698809,81.6755794986148
2020-06-26_11-03-14_101bbd|02,w1118,0.43835383481662,0.509126984126984,130.208333333333,16.8404815772463,22.75,37.3808718323385,8.83084200289849,72.2331733020932
2020-06-26_11-03-14_101bbd|03,w1118,0.544130151351964,0.694897959183674,381.166666666667,22.0884342265921,23,22.8897184526307,10.1380504824934,67.2448360455563
2020-06-26_11-03-14_101bbd|05,w1118,0.551612720367326,0.621315192743764,219,18.5503029735132,25,64.0107565266099,9.68959060220743,65.1080566872546
2020-06-26_11-03-14_101bbd|06,w1118,0.489314664701548,0.595918367346939,337.041666666667,16.8105434039645,27,30.1069987112948,9.85242562116642,62.8573176147311
2020-06-26_11-03-14_101bbd|07,w1118,0.314608015418627,0.626190476190476,526.583333333333,14.2822463304318,31.75,2.86724961162535,6.90832563243807,56.1400212028097
2020-06-26_11-03-14_101bbd|08,w1118,0.50399637208775,0.609580498866213,243.416666666667,17.4159352812546,26,44.2196320370656,7.45136731352945,52.6502437360397
2020-06-26_11-03-14_101bbd|09,w1118,0.545774049090188,0.612471655328798,202.25,17.8260101010101,25.5,47.642861752242,9.66326145842994,71.1041748248043
2020-06-26_11-03-14_101bbd|10,w1118,0.559832209058444,0.612074829931973,312.375,23.3636904761905,19.25,39.8301204209674,10.330001100631,75.0204916021646
2020-07-10_12-41-43_101bbd|01,w1118,0.551499348109518,0.793809172855604,143.041666666667,27.6311482892752,21.75,54.0054871650767,8.46676190323528,49.5714512851423
2020-07-10_12-41-43_101bbd|04,w1118,0.620543053114903,0.691705879018085,307.625,21.1563051146385,25,29.4071377455101,6.79826316248474,44.6757664256298
2020-07-10_12-41-43_101bbd|05,w1118,0.57043251516354,0.509552695731051,415.708333333333,20.4036591880342,19,26.2418076197912,9.41392087825776,69.7665693749696
2020-07-10_12-41-43_101bbd|06,w1118,0.733971997052321,0.644367594534838,72.7916666666667,29.0497288359788,18.75,49.6356200536758,6.30159069462018,42.0695206842137
2020-07-10_12-41-43_101bbd|07,w1118,0.355818831132022,0.579794772946312,479.166666666667,23.9172528953102,17.25,31.4868569445589,8.92230104994913,71.1703129754829
2020-07-10_12-41-43_101bbd|08,w1118,0.600362791224987,0.688304325642043,375.958333333333,24.4581982101719,21,54.2518132118671,8.23412227631849,53.5448257748769
2020-07-10_12-41-43_101bbd|09,w1118,0.450371294144323,0.608878054311469,472.916666666667,18.4662138627656,24,28.9635484195589,11.5105896110976,83.3304147523098
2020-07-10_12-41-43_101bbd|10,w1118,0.574627288702455,0.53835251431487,416.75,16.9916215427085,22.5,51.9311469167458,9.42360521842562,72.8279163696046
2020-07-10_12-41-48_102bbd|01,w1118,0.39187120911513,0.570408163265306,401.333333333333,17.0201000690131,24.5,27.0065689666593,8.34998080343085,65.5801744398287
2020-07-10_12-41-48_102bbd|02,w1118,0.615020564538847,0.673095358935318,238.833333333333,34.1208333333333,15.25,40.8749554564629,9.20603934492188,127.308809974545
2020-07-10_12-41-48_102bbd|03,w1118,0.534946998469474,0.504251700680272,409.833333333333,16.2924805219571,22.75,24.2732695370656,9.9351446045022,80.9878212678978
2020-07-10_12-41-48_102bbd|05,w1118,0.4021313984468,0.569160997732426,170.458333333333,15.5438570290721,26.5,38.4291435913977,8.04117775712483,59.4039147497227
2020-07-10_12-41-48_102bbd|06,w1118,0.515634683644149,0.476399932329555,260.625,12.1983046915003,28.75,22.6568912211967,7.25415263855158,117.132684839309
2020-07-10_12-41-48_102bbd|07,w1118,0.480981803752622,0.493310657596372,372.708333333333,14.4327651515152,24.5,36.6382527877413,10.0363134308438,76.1541705348184
2020-07-10_12-41-48_102bbd|08,w1118,0.453545717362961,0.536281179138322,128.5,18.057316017316,22,73.1083143547379,8.67122982717761,68.987167562248
2020-07-10_12-41-48_102bbd|09,w1118,0.412152479220407,0.566770098730606,541.375,19.3895558145558,21.5,34.1881273226322,11.721651222727,172.02864726408
2020-07-10_12-41-48_102bbd|10,w1118,0.381452369779446,0.424562427071179,382.25,10.3763945233266,29.5,45.3397600180167,9.78430647938563,78.6757115422972
2020-07-10_12-42-01_103bbd|01,w1118,0.245054135253104,0.500510204081633,435.541666666667,12.5605675126844,29,17.7312128480881,8.13845672100337,69.0168506576929
2020-07-10_12-42-01_103bbd|02,w1118,0.52502692591123,0.673866213151927,437.583333333333,18.7595085470085,26.5,63.1845263011824,9.18632187653367,65.4396767392541
2020-07-10_12-42-01_103bbd|03,w1118,0.494132985658409,0.553684807256236,303.5,17.0720886400234,23.75,31.1934226129486,8.22506885628348,65.4923401486926
2020-07-10_12-42-01_103bbd|04,w1118,0.43608638966045,0.358560090702948,360,13.0837526838433,19.75,56.5063328327641,9.3339463465855,89.7974119084623
2020-07-10_12-42-01_103bbd|05,w1118,0.588402018026189,0.669614512471655,433.75,20.6981928661616,24,51.9014521077832,10.385111437187,65.2589568723636
2020-07-10_12-42-01_103bbd|06,w1118,0.679950116206564,0.596145124716553,327,22.112123015873,20.25,42.2240175722566,9.25337344839883,60.0346580361411
2020-07-10_12-42-01_103bbd|07,w1118,0.367949662717533,0.574433106575964,247.458333333333,18.1564570393375,23.5,65.3010470733022,9.69774349278927,74.3903237402534
2020-07-10_12-42-01_103bbd|09,w1118,0.195510458590783,0.41984126984127,485.875,12.1667658730159,25.75,40.6439552538905,8.73164225052899,73.7052281385293
2020-07-10_12-42-01_103bbd|10,w1118,0.403548551669407,0.479251700680272,400.083333333333,12.3739596257237,28.75,45.6434086812654,7.42839988481875,59.2016457266313
2020-07-10_12-42-11_106bbd|12,ParkinKO,0.454566067683238,0.589795918367347,429.416666666667,22.1724658869396,19.25,38.8324509074512,4.21455186557132,39.2071896293881
2020-07-10_12-42-11_106bbd|13,Pink1KO,0.399693894903917,0.515646258503401,534.041666666667,11.4314311232415,32.75,15.9008076179799,5.14011059165758,38.5671055576687
2020-07-10_12-42-11_106bbd|14,Pink1KO,0.498384445326229,0.493140589569161,313.083333333333,10.9875330687831,32.5,35.9019734057398,5.61755858093824,42.0918924178506
2020-07-10_12-42-11_106bbd|15,Pink1KO,0.41571695866644,0.50827664399093,533.291666666667,10.9162668350168,33.25,23.9559793781765,7.5826850720415,54.0350158082223
2020-07-10_12-42-11_106bbd|16,Pink1KO,0.374185136897001,0.381972789115646,272.125,8.67717649925467,30.75,14.7161698566851,5.52814133523964,41.040677356309
2020-07-10_12-42-11_106bbd|17,Pink1KO,0.491582109857718,0.630102040816326,151.875,11.3317997736118,40.75,32.1107709141038,6.62994213704293,39.3909216879443
2020-07-10_12-42-11_106bbd|18,Pink1KO,0.575931069667252,0.613321995464853,359.541666666667,11.8703487076649,36.75,26.6023595894813,8.84807105994537,56.5354922216022
2020-07-10_12-42-11_106bbd|19,Pink1KO,0.47656028569809,0.545691609977324,235.666666666667,11.4195375702729,35,32.8454461716605,6.58801275151365,45.8847910251233
2020-07-10_12-42-47_128bbd|11,Loqs_+,0.379910435916331,0.596258503401361,297.875,18.0443251112111,24.5,43.3057548133363,7.51153566914802,67.9386442465285
2020-07-10_12-42-47_128bbd|12,Loqs_+,0.310805500982318,0.413014160485502,358.541666666667,13.9453356950067,21.25,35.3909891243469,6.18217578425303,146.627061884957
2020-07-10_12-42-47_128bbd|13,Loqs_+,0.231789581089507,0.387074829931973,301.166666666667,19.3863636363636,14.75,29.9691509432918,6.33944717276632,80.0618113148313
2020-07-10_12-42-47_128bbd|14,Loqs_+,0.199591859871889,0.477664399092971,329.75,14.8565659514426,25,35.3117479884246,5.03045180507169,64.9377902983776
2020-07-10_12-42-47_128bbd|15,Loqs_+,0.561380858826831,0.672173522139807,258.208333333333,16.8616852510235,29.75,49.9266034134146,5.50938652119986,100.668750284397
2020-07-10_12-42-47_128bbd|16,Loqs_+,0.246698032991327,0.327664399092971,472.208333333333,11.8992337614871,19.25,12.7438888527163,7.57643387069088,91.0201531736958
2020-07-10_12-42-47_128bbd|17,Loqs_+,0.367555430816728,0.452966958867161,201.166666666667,13.0306826325848,25.75,19.8344371975666,6.67705568031065,159.688483846272
2020-07-10_12-42-47_128bbd|18,Loqs_+,0.254577404909019,0.422789115646258,332.458333333333,12.5416666666667,24.25,29.4206810424695,5.02702825182944,68.3893618699653
